"REGION","URBANICITY","MAKE","MODEL","BODY_TYP","MOD_YEAR","GVWR","ROLLOVER","IMPACT1","DEFORMED","FIRE_EXP","SPEEDREL","P_CRASH2","ACC_TYPE","AGE","SEX","INJ_SEV","SEAT_POS","REST_USE","AIR_BAG","EJECTION","ALCH_TRANS","DRUGS_TRANS"
"3","2","35","50","4","2018","0","0","12","6","0","0","10","50","4","2","2","23","3","20","0","0","0"
"3","2","7","25","5","2007","0","0","12","6","0","0","62","51","26","2","2","11","3","9","0","0","0"
"3","2","12","423","16","2002","0","0","12","6","0","0","15","68","10","1","1","23","3","20","0","0","0"
"3","2","2","403","14","2014","0","1","9","6","0","0","62","69","50","2","3","11","3","20","0","0","0"
"2","1","49","32","4","2002","0","0","6","2","0","0","53","22","68","1","2","11","20","20","0","0","0"
"2","1","63","402","14","2003","0","0","6","9","0","0","53","22","27","2","1","11","8","20","0","0","0"
"3","2","37","706","80","1991","0","0","6","6","0","0","53","25","63","1","2","11","19","20","8","0","0"
"3","2","72","706","80","2017","0","0","12","6","0","0","51","24","26","1","2","11","19","20","8","0","0"
"2","1","59","403","14","2009","0","0","6","9","0","0","53","25","83","2","1","11","8","20","0","0","0"
"2","1","59","403","14","2009","0","0","6","9","0","0","53","25","88","1","1","13","8","20","0","0","0"
"3","1","37","31","4","2010","0","0","12","6","0","0","60","48","33","1","1","11","3","2","0","0","0"
"3","1","53","706","80","2012","0","0","12","4","0","0","61","48","50","1","2","11","19","20","8","0","0"
"3","1","7","24","4","2016","0","0","12","6","0","0","15","68","23","1","1","11","20","8","0","0","0"
"3","1","19","18","4","2008","0","0","11","6","0","0","66","69","51","2","1","11","3","8","0","0","0"
"1","1","76","709","80","2009","0","0","61","9","0","0","62","69","30","1","3","11","19","20","8","0","0"
"3","2","35","49","6","2004","0","2","0","6","0","0","13","2","20","2","1","11","3","20","0","0","0"
"4","1","63","33","9","2008","0","0","12","4","0","0","62","69","20","2","2","11","3","9","0","0","0"
"2","1","2","403","14","2018","0","0","6","9","0","0","53","21","70","1","1","11","3","20","0","0","0"
"4","1","49","32","9","2013","0","0","11","4","0","0","16","74","59","1","1","11","3","20","0","0","0"
"3","1","35","47","4","2013","0","0","3","6","0","0","15","68","61","1","2","11","3","1","0","0","0"
"3","1","49","43","4","2007","0","0","12","6","0","0","66","69","36","2","3","11","3","1","0","0","0"
"4","1","35","43","9","2016","0","0","12","4","0","4","50","20","24","2","1","11","3","20","0","0","0"
"4","1","49","32","9","2015","0","0","6","4","0","0","53","21","35","1","1","11","3","20","0","0","0"
"4","1","49","32","9","2015","0","0","6","4","0","0","53","21","45","1","1","13","3","20","0","0","0"
"4","1","49","32","9","2015","0","0","6","4","0","0","53","21","49","1","1","21","3","20","0","0","0"
"1","1","37","999","49","2007","0","0","12","9","0","0","50","20","38","1","3","11","3","20","0","0","0"
"3","2","37","402","14","2013","0","0","61","6","0","0","12","6","82","2","3","11","3","8","0","0","0"
"3","1","99","399","9","9999","0","0","10","2","0","0","16","78","999","9","9","11","99","99","0","0","0"
"4","1","98","709","80","2004","0","0","12","2","0","4","13","1","50","1","3","11","99","20","8","0","0"
"2","1","12","402","14","2016","0","0","12","6","0","0","17","88","21","2","1","11","20","8","0","0","0"
"2","1","35","47","4","2010","0","0","62","6","0","0","66","89","52","1","1","11","3","20","0","0","0"
"4","1","49","40","4","2001","0","0","12","4","0","0","52","28","999","1","9","11","99","99","9","0","0"
"1","1","24","399","4","2002","0","0","6","6","0","0","53","29","17","1","3","11","3","20","0","0","0"
"1","1","24","399","4","2002","0","0","6","6","0","0","53","29","90","1","3","13","3","20","0","0","0"
"1","1","49","999","49","2013","0","0","12","9","0","0","51","24","999","9","9","11","99","99","0","0","0"
"1","1","99","709","81","9999","0","0","6","9","0","0","53","25","999","9","2","11","29","20","8","0","0"
"3","2","12","401","14","2015","0","0","12","2","0","0","56","93","33","2","1","13","3","20","0","0","0"
"3","1","99","884","78","9999","9","0","99","9","0","0","11","46","999","9","9","11","99","99","0","0","0"
"3","1","20","421","15","2004","0","0","12","6","0","4","50","20","30","2","1","11","99","1","0","0","0"
"3","1","20","404","14","2013","0","0","5","6","0","0","61","98","40","2","1","11","99","20","0","0","0"
"3","1","99","997","99","9999","0","0","12","9","0","0","52","28","999","9","9","11","99","99","0","0","0"
"3","1","49","32","4","2016","0","0","6","2","0","0","53","29","23","2","1","11","1","20","0","0","0"
"2","1","76","706","80","2014","0","0","12","4","0","0","50","20","45","1","2","11","19","20","8","0","0"
"1","1","99","399","9","9999","0","0","99","9","0","0","12","11","999","9","9","11","99","99","0","0","0"
"4","1","37","39","5","2017","0","0","99","6","0","0","15","68","31","2","1","11","99","9","0","0","0"
"4","1","73","709","80","2002","0","0","99","6","0","0","62","69","20","1","3","11","99","20","8","0","0"
"4","1","37","709","80","2004","0","0","12","4","0","0","66","88","66","1","1","11","19","20","8","0","0"
"4","1","34","399","4","9999","0","0","6","9","0","0","20","92","999","2","9","11","99","99","9","0","0"
"4","1","49","482","34","2005","0","0","63","6","0","0","10","47","63","2","1","11","3","9","0","0","0"
"4","1","50","709","80","2017","0","0","11","6","0","0","62","69","32","1","2","11","19","20","8","0","0"
"4","1","34","44","5","2015","0","0","6","6","0","0","53","21","24","2","2","13","20","20","0","0","0"
"4","1","59","403","14","2007","0","0","99","6","0","0","13","1","52","2","3","11","3","20","0","1","0"
"4","1","99","999","99","9999","0","0","6","9","0","0","53","25","999","9","9","11","99","99","9","1","0"
"4","1","49","40","9","2018","0","0","12","6","0","0","87","13","22","2","2","11","3","20","0","0","0"
"4","1","98","701","81","2012","0","0","12","4","0","0","17","88","31","2","3","11","99","20","8","0","0"
"4","1","67","36","4","2016","0","0","6","4","0","0","53","21","29","1","1","11","3","20","0","0","0"
"3","1","49","32","4","2015","0","0","12","6","0","0","67","83","45","1","1","11","3","8","0","0","0"
"3","1","49","32","4","2015","0","0","12","6","0","0","67","83","21","2","1","13","3","8","0","0","0"
"3","1","52","47","6","2009","0","0","6","4","0","0","53","25","15","2","1","23","3","20","0","0","0"
"3","1","99","999","99","9999","9","0","12","9","0","0","52","28","999","9","9","11","99","99","9","0","0"
"3","1","49","401","14","2007","0","0","11","6","0","4","12","6","38","1","3","11","3","1","0","0","0"
"3","1","23","402","14","2015","0","0","11","6","0","0","64","98","25","2","3","11","3","8","0","0","0"
"3","1","20","36","2","2006","0","0","6","6","0","0","53","21","61","2","3","11","3","20","0","0","0"
"3","1","49","50","3","2007","0","0","11","6","0","0","17","89","22","1","3","11","20","1","0","0","0"
"3","1","51","47","4","2018","0","0","12","6","0","0","66","88","47","1","3","11","3","8","0","0","0"
"3","1","20","9","2","1998","0","0","12","6","0","0","15","82","18","1","3","11","3","20","0","0","0"
"3","1","20","481","34","2016","0","0","9","4","0","0","67","83","37","2","2","11","3","2","0","0","0"
"3","1","7","442","20","2014","0","0","7","6","0","0","10","48","78","2","3","11","3","2","0","0","0"
"3","1","49","402","14","2006","0","1","1","6","0","0","78","99","53","2","1","11","3","2","0","0","0"
"3","1","22","2","4","2003","0","0","3","6","0","0","15","68","16","1","1","11","3","20","0","0","0"
"3","1","22","2","4","2003","0","0","3","6","0","0","15","68","19","1","1","13","3","20","0","0","0"
"3","1","22","2","4","2003","0","0","3","6","0","0","15","68","17","1","1","22","3","20","0","0","0"
"3","1","13","402","14","2015","0","0","12","6","0","0","62","69","55","2","1","11","3","8","0","0","0"
"3","1","35","401","14","2017","0","0","12","6","0","0","62","69","53","2","1","11","3","20","0","0","0"
"3","1","34","401","14","2005","0","0","12","6","0","0","50","20","79","2","1","21","3","20","0","0","0"
"3","1","63","38","4","2015","0","0","6","6","0","0","53","21","47","2","1","11","3","1","0","0","0"
"3","1","49","32","4","2017","0","0","6","6","0","0","53","98","62","2","1","11","3","99","0","0","0"
"3","1","99","499","20","9999","0","0","12","9","0","0","80","13","999","9","9","11","97","99","9","0","0"
"3","1","53","706","80","2007","0","0","11","6","0","0","10","45","54","1","3","11","5","99","8","0","0"
"3","1","99","999","99","9999","0","0","12","9","0","0","16","78","999","9","9","11","97","99","9","0","0"
"3","1","35","50","4","2016","0","0","5","4","0","0","65","79","20","2","1","11","3","20","0","0","0"
"4","2","99","399","9","9999","0","0","12","9","0","0","62","69","999","9","9","11","99","99","0","0","0"
"4","2","53","33","4","2003","0","0","6","9","0","0","53","29","24","2","1","11","3","20","0","0","0"
"4","2","35","47","4","2000","0","0","12","9","0","0","67","69","52","1","1","11","99","8","0","0","0"
"4","2","35","47","4","2000","0","0","12","9","0","0","67","69","43","2","1","13","99","1","0","0","0"
"4","2","35","47","4","2000","0","0","12","9","0","0","67","69","52","2","1","23","99","1","0","0","0"
"4","2","35","47","4","2000","0","0","12","9","0","0","67","69","61","1","1","22","99","1","0","0","0"
"4","2","49","472","34","2005","0","0","12","9","0","0","15","68","29","2","1","11","99","20","0","0","0"
"3","1","42","54","4","2018","0","0","6","4","0","0","53","21","22","2","1","11","3","20","0","0","0"
"3","1","41","421","15","2017","0","0","12","6","0","0","50","20","31","1","2","11","3","1","0","0","0"
"3","1","58","37","4","2013","0","0","12","2","0","0","50","20","61","2","1","13","3","1","0","0","0"
"3","1","41","51","4","2016","0","0","61","6","0","0","15","84","29","2","1","11","3","20","0","0","0"
"3","1","12","37","3","2001","0","0","12","2","0","0","50","20","999","1","9","11","99","99","9","0","0"
"3","1","49","482","34","2018","0","9","82","6","0","0","15","68","81","1","1","11","3","8","0","0","0"
"3","1","20","2","4","2014","0","0","12","4","0","0","50","20","27","2","2","11","3","20","0","0","0"
"3","1","42","54","4","2014","0","0","6","4","0","0","53","21","32","1","2","11","3","20","0","0","0"
"3","1","20","25","4","2015","0","0","83","2","0","0","15","68","27","1","2","13","20","1","0","0","0"
"3","1","37","705","80","1996","0","0","12","6","0","0","61","69","35","1","1","11","5","20","8","0","0"
"3","1","49","32","4","2007","0","0","12","4","0","0","16","78","29","2","2","11","3","20","0","0","0"
"3","1","49","401","14","2005","0","0","83","6","0","0","65","79","24","2","2","11","3","20","0","0","0"
"3","1","7","24","4","2014","0","0","12","2","0","0","67","83","24","1","1","11","3","8","0","0","0"
"3","1","35","399","10","9999","0","0","11","4","0","0","15","74","999","1","9","11","99","99","9","0","0"
"3","1","35","399","10","9999","0","0","11","4","0","0","15","74","999","2","9","13","99","99","9","0","0"
"4","1","35","43","9","2004","0","9","12","6","0","0","12","6","19","1","3","11","3","20","0","0","0"
"4","1","35","43","9","2004","0","9","12","6","0","0","12","6","19","2","3","13","3","20","0","0","0"
"3","1","37","31","4","2016","0","0","12","4","0","0","52","28","19","2","1","13","3","20","0","0","0"
"3","1","49","40","4","2011","0","0","12","6","0","0","12","6","39","2","2","11","3","8","0","0","0"
"3","1","49","40","4","2011","0","0","12","6","0","0","12","6","0","2","2","23","10","8","0","0","0"
"3","1","37","402","14","1997","0","0","12","6","0","0","62","98","72","1","2","11","3","8","0","0","0"
"3","1","37","441","20","2004","0","0","7","6","0","0","66","89","60","1","1","11","3","1","0","0","0"
"3","1","12","402","14","2013","0","0","6","4","0","0","53","21","52","2","1","11","3","20","0","0","0"
"4","1","35","39","4","2012","0","0","7","2","0","0","10","2","27","2","2","11","3","9","0","0","0"
"4","1","7","442","20","2002","0","0","99","2","0","0","52","3","32","2","1","11","3","20","0","0","0"
"4","1","7","442","20","2002","0","0","99","2","0","0","52","3","48","2","1","13","3","20","0","0","0"
"4","1","37","441","20","1998","0","0","12","4","0","5","12","6","37","2","3","11","20","1","0","1","0"
"3","1","12","3","2","2006","0","0","7","6","0","4","6","7","27","1","1","11","3","20","0","0","0"
"3","1","37","32","4","2006","0","0","8","6","0","0","64","98","49","2","3","11","3","2","0","0","0"
"3","1","35","50","4","2017","0","0","12","6","0","0","62","69","38","2","3","13","20","20","0","0","0"
"3","1","7","482","34","1997","0","0","12","6","0","0","67","98","38","1","1","11","3","20","0","0","0"
"3","1","7","482","34","1997","0","0","12","6","0","0","67","98","63","1","1","13","3","20","0","0","0"
"4","1","35","47","4","2015","0","0","99","6","0","0","12","6","22","2","2","11","3","9","0","1","0"
"4","1","35","499","34","9999","0","0","12","9","0","0","80","13","999","2","9","11","99","99","9","0","0"
"4","1","37","31","4","2002","0","0","12","4","0","0","50","20","19","2","3","13","3","9","0","0","0"
"3","1","20","404","14","2014","0","0","12","6","0","5","50","20","26","2","3","11","3","8","0","0","0"
"3","1","20","421","15","2007","0","0","6","6","0","0","53","21","36","1","2","11","3","20","0","0","0"
"3","1","2","404","14","2016","0","0","6","9","0","0","53","98","54","2","2","11","3","20","0","0","0"
"3","2","12","23","4","2014","0","0","1","6","0","4","87","1","22","1","1","11","3","20","0","0","0"
"3","2","35","47","4","2010","0","0","6","4","0","0","53","21","23","2","1","11","3","20","0","0","0"
"2","1","69","39","2","2014","0","0","62","9","0","0","60","69","68","2","1","11","8","1","0","0","0"
"2","1","63","34","4","2018","0","0","12","9","0","4","50","20","85","1","2","11","8","20","0","0","0"
"2","1","63","34","4","2018","0","0","12","9","0","4","50","20","85","2","2","13","8","20","0","0","0"
"2","1","99","997","99","9999","0","0","6","9","0","0","53","21","29","2","1","13","8","20","0","0","0"
"2","1","37","441","20","2008","0","0","6","9","0","0","53","21","46","2","2","11","8","20","0","0","0"
"2","1","49","402","14","2017","0","0","6","4","0","0","53","21","30","2","1","11","3","20","0","0","0"
"2","1","49","40","4","2003","0","0","12","2","0","0","50","20","20","2","1","11","3","20","0","0","0"
"2","1","41","50","4","2009","0","1","99","6","0","0","13","3","24","1","2","11","3","9","0","0","0"
"3","2","35","50","4","2017","0","0","6","6","0","0","53","21","40","2","1","13","3","20","0","0","0"
"3","1","55","33","4","2011","0","1","12","6","0","5","6","2","32","2","1","11","3","8","0","0","0"
"3","1","30","40","4","2011","0","0","12","6","0","0","13","1","16","2","4","11","20","1","0","0","0"
"3","1","20","37","4","2018","0","0","12","6","0","0","50","20","38","2","9","11","99","99","0","0","0"
"3","1","42","48","4","2014","0","0","6","4","0","0","53","21","49","2","1","11","99","20","0","0","0"
"4","1","20","999","79","9999","9","0","99","9","0","0","50","99","999","9","9","11","3","99","0","0","0"
"4","1","12","402","14","2002","0","0","6","9","0","0","53","98","999","2","9","11","99","99","0","0","0"
"1","1","37","999","49","2010","0","0","12","6","0","0","72","83","39","2","1","11","3","1","0","0","0"
"2","1","6","441","20","2006","0","0","1","6","0","0","15","68","55","2","3","11","3","9","0","0","0"
"2","1","55","35","4","2002","0","0","12","6","0","0","62","69","40","1","2","11","3","9","0","0","0"
"2","1","55","35","4","2002","0","0","12","6","0","0","62","69","25","1","4","13","20","9","0","0","0"
"1","1","37","999","49","2015","0","0","12","6","0","0","17","88","53","2","1","11","3","2","0","0","0"
"1","1","30","999","49","2012","0","0","10","9","0","0","66","89","34","1","1","11","3","20","0","0","0"
