"PERMVIT","RELJCT1","WEIGHT","MAKE","MODEL","ROLLOVER","VNUM_LAN","VTRAFCON","PCRASH5","ACC_TYPE","MDLYR_IM","IMPACT1_IM","PCRASH1_IM","INJ_SEV","REST_USE","AIR_BAG","SEX_IM","AGE_IM"
1,1,100.14574652348098,72,706,0,1,0,4,6,2014,0,1,3,17,20,1,61
1,0,133.20609618743066,84,881,2,2,0,6,98,1985,0,1,3,20,20,1,88
1,0,100.14574652348098,37,31,2,2,0,4,1,2003,12,1,3,20,20,2,19
1,8,74.96762657924295,37,402,0,4,20,4,1,2018,14,11,2,3,9,2,19
5,0,27.539046063332894,35,47,0,2,0,1,32,2013,12,1,3,3,1,2,25
2,8,38.09327899919954,58,37,0,2,0,1,28,2012,12,1,3,3,1,2,58
2,0,99.22090945510735,12,23,0,2,20,1,86,2016,12,1,2,3,8,1,56
2,0,99.22090945510735,23,402,1,2,0,1,87,2011,3,1,2,3,9,2,54
1,0,99.22090945510735,12,401,0,2,0,1,13,2017,12,1,2,3,9,2,46
3,0,29.83390164280282,30,40,0,2,0,1,21,2003,6,5,3,3,20,2,41
1,0,159.806670996965,20,441,2,2,0,4,1,1999,0,1,2,20,20,1,55
4,1,13.339819296470921,63,37,0,1,0,1,24,2016,12,1,3,3,9,1,79
1,0,159.806670996965,49,442,0,2,0,4,6,2010,12,1,2,3,9,1,17
3,0,27.07623754912768,54,35,0,8,0,3,79,2004,12,1,3,3,1,1,52
1,0,100.14574652348098,72,706,0,2,0,4,1,2004,82,14,3,17,20,2,59
1,0,176.12195131747143,30,42,9,8,0,9,98,2007,0,1,2,20,9,1,30
2,0,73.46809614828425,55,33,0,8,0,1,88,2017,12,1,2,3,8,1,32
1,0,77.36190248101491,37,402,1,2,0,4,1,2007,62,1,4,3,8,2,18
4,0,43.23545604172823,76,705,0,2,0,1,24,2001,12,1,4,19,98,1,31
4,0,161.23074288895828,24,401,0,2,0,1,20,2008,12,1,2,3,9,2,21
1,8,157.30090507033808,37,402,0,4,0,4,7,2012,82,2,2,99,8,2,30
2,8,13.43301608153499,37,402,0,2,0,4,8,2014,62,17,3,3,8,2,22
1,0,26.416105760044612,12,471,1,2,0,4,7,1998,12,14,3,3,20,1,52
1,8,157.9384909589564,49,472,0,2,0,4,1,2003,4,1,2,3,20,1,25
3,0,13.370292815619424,12,37,0,5,0,1,69,2014,12,1,2,3,1,1,63
2,8,68.19379844320726,12,471,0,5,3,1,68,2008,82,11,2,3,20,2,76
2,8,68.19379844320726,20,423,0,4,3,1,69,2019,12,1,2,3,20,1,27
2,0,158.19157352223104,37,32,0,3,0,1,29,2010,6,2,2,3,20,2,57
1,0,30.93527988525235,73,709,0,6,0,1,48,2018,12,1,3,19,20,1,37
3,0,13.027699203426057,42,43,0,3,0,1,28,2017,12,1,2,3,8,1,50
3,0,13.027699203426057,22,18,9,3,0,1,29,1998,6,2,3,3,20,1,61
3,0,13.027699203426057,35,43,0,3,0,1,98,2015,12,1,3,3,8,2,66
5,0,72.54516699875528,20,406,0,6,0,1,21,2018,6,5,2,3,20,1,26
10,8,18.77827198853525,85,881,0,8,0,2,49,2005,12,15,3,99,98,1,41
10,8,18.77827198853525,20,421,1,8,0,1,49,2006,12,1,2,3,20,1,40
10,8,18.77827198853525,7,482,0,8,0,3,98,2015,12,1,2,3,20,1,49
10,8,18.77827198853525,49,442,0,8,0,3,98,2015,12,1,4,99,20,2,46
2,8,157.9384909589564,12,37,0,2,0,1,69,2006,11,1,2,3,1,2,38
2,0,69.0489826403871,63,37,0,7,0,2,25,2015,6,15,2,3,20,2,46
1,0,27.534924163810622,35,443,9,2,0,4,7,2013,12,14,3,3,1,2,37
1,0,27.763795792439346,72,706,0,2,97,4,2,2004,12,14,3,5,20,1,14
2,0,15.00905552497687,49,401,0,2,0,4,3,2018,12,1,2,3,8,1,43
1,0,27.534924163810622,37,32,0,2,0,4,2,2003,1,1,3,3,1,1,25
1,1,159.34962838819715,20,403,0,2,0,4,2,2005,12,1,2,3,1,1,40
3,0,27.534924163810622,58,37,0,4,3,1,87,2010,1,1,3,99,8,2,41
2,0,68.38656772736466,12,23,0,3,0,1,29,2014,6,2,2,3,20,2,53
3,0,68.38656772736466,37,421,0,2,20,1,82,2017,8,11,2,3,2,2,43
3,0,68.38656772736466,20,404,0,2,0,2,83,2007,12,1,2,3,1,2,21
3,0,67.78164857593387,20,423,0,4,3,1,69,2015,12,1,2,3,1,1,34
1,0,27.297360639656915,20,401,0,3,3,4,7,2001,12,11,3,20,20,1,43
3,0,159.45162566012723,6,51,0,3,3,1,68,2005,3,11,2,3,2,2,84
3,0,27.297360639656915,22,22,0,2,97,1,20,2007,12,1,3,3,1,1,54
1,0,27.30977253629348,12,401,9,2,0,4,6,1997,1,14,3,20,20,1,18
1,8,26.94965435506558,49,422,0,3,0,4,1,2004,14,1,3,3,20,1,44
3,0,159.54854961790662,20,37,0,5,20,1,87,2008,5,1,2,99,20,2,88
1,0,66.39871227300061,20,404,1,2,0,4,6,2014,1,1,2,3,8,2,70
2,0,68.14022451783879,55,33,0,4,3,1,21,2012,6,5,2,3,8,2,53
2,8,26.808824431605462,35,47,0,5,0,1,68,2006,12,11,3,20,1,2,18
2,8,26.808824431605462,22,403,0,5,0,1,69,2006,12,1,3,3,1,2,21
2,8,28.261592387911946,98,701,0,3,20,1,69,2013,11,1,3,19,20,1,33
3,0,43.049509948433204,12,481,0,2,0,2,66,2005,1,1,3,20,20,1,61
2,0,161.230742893657,12,401,0,2,7,1,21,1997,6,5,2,3,20,2,54
2,0,28.533752049364463,73,706,0,3,0,2,64,2011,10,6,3,17,20,2,30
2,0,66.39871227795982,55,35,0,2,0,1,86,2014,12,1,2,3,9,2,47
2,0,66.39871227795982,7,482,0,2,20,1,87,1999,81,1,2,3,20,2,48
3,0,157.30090507061166,55,36,0,2,3,3,53,2013,12,1,2,3,8,2,22
3,0,157.30090507061166,49,40,0,4,3,3,53,2005,12,1,2,3,8,1,77
3,0,47.64461409241947,37,705,0,2,40,2,44,2014,1,6,3,5,20,1,35
3,8,65.90088958480054,7,403,0,2,3,1,68,2011,12,11,2,3,20,2,21
3,8,65.90088958480054,20,9,0,3,3,3,69,2014,61,1,2,3,20,1,18
2,8,68.54769642209816,12,402,0,1,21,1,23,2014,6,5,2,3,20,2,61
1,0,67.86238550146467,7,29,0,8,0,4,6,2015,12,14,2,3,8,1,19
6,0,160.22431180775772,20,25,0,2,3,1,87,2011,1,1,2,3,3,2,44
2,0,27.692306491790116,72,706,0,5,0,2,48,2006,61,15,3,5,20,1,43
3,0,159.54854962069476,20,481,0,5,3,1,68,2002,11,11,2,3,20,1,56
3,8,27.351255617046537,37,31,0,2,28,1,20,1999,12,1,3,3,9,1,23
3,8,27.351255617046537,7,26,0,2,0,1,21,2013,6,5,2,3,20,2,24
3,8,27.351255617046537,37,32,0,2,0,1,98,2016,6,5,2,3,20,1,27
1,0,36.0177232394849,72,706,0,2,0,3,98,2011,0,1,4,19,20,1,52
2,0,28.40034157519244,53,706,0,5,0,1,29,2007,6,2,2,19,20,1,23
2,0,33.387453876828474,49,40,0,8,0,4,1,2004,12,1,3,20,1,2,29
1,8,153.14066649225785,7,482,9,3,0,4,2,2006,0,14,2,3,1,1,73
3,8,67.58158792785004,41,35,0,2,0,1,29,2002,6,2,2,3,20,2,20
3,8,67.58158792785004,35,401,0,2,0,1,98,2015,1,1,2,3,20,2,23
2,0,66.22015236135553,63,38,0,2,20,3,87,2013,3,1,3,3,8,2,17
3,1,26.93527990441376,37,32,0,4,0,1,68,2006,4,11,2,3,1,1,51
2,0,178.40208686231438,20,421,0,4,0,1,52,2004,12,2,2,3,9,2,39
3,8,178.40208686567564,12,481,0,4,3,1,68,2009,12,11,2,3,9,2,38
1,0,12.95809317450402,12,3,2,4,0,4,7,2017,0,1,3,3,9,1,21
2,8,68.228832409925,18,404,0,2,0,1,87,2016,1,1,2,3,20,2,72
8,1,13.010218273304181,22,22,0,4,0,1,50,2007,12,1,3,99,8,1,31
8,1,13.010218273304181,49,32,0,4,0,1,51,2009,12,1,4,3,8,2,20
8,1,13.010218273304181,49,40,0,4,0,1,98,2013,12,1,4,3,8,1,34
2,0,140.3420985350313,87,884,0,2,0,1,51,2016,12,1,4,3,20,1,44
13,0,49.83918911376623,12,881,0,2,0,1,28,2015,12,1,2,3,20,1,47
13,0,49.83918911376623,35,47,0,2,0,1,98,2012,6,5,2,3,9,2,48
3,8,27.939513066722494,72,706,0,2,0,1,83,1994,12,1,3,19,20,1,57
4,0,49.83918911376623,20,2,9,2,0,2,24,2002,12,15,4,20,20,1,23
2,8,26.808824431605462,63,34,0,4,0,1,99,2008,12,1,3,3,1,2,48
1,0,29.709605604733333,98,701,0,8,0,1,98,2017,0,1,2,17,20,2,18
2,8,161.230742893657,49,40,0,2,28,2,64,2008,9,14,2,3,2,2,38
3,0,49.83918911376623,12,3,0,2,7,1,24,2007,12,1,4,99,1,1,34
1,8,155.17164895421578,20,481,1,2,0,4,6,2006,61,1,2,3,20,1,19
2,0,13.233424961168943,35,47,0,2,20,1,87,2015,1,1,3,8,1,2,56
2,0,29.709605605801503,72,706,0,2,0,1,69,1998,12,1,3,17,20,1,40
3,0,16.212958579542804,69,54,0,2,0,4,11,2014,12,1,3,3,20,2,63
2,0,29.83390164281007,41,45,0,4,3,1,69,1993,10,1,3,3,20,2,46
4,0,159.66737583761935,58,35,0,2,0,1,29,2000,6,2,2,3,8,1,34
3,0,159.99945570001384,37,402,0,8,20,1,84,2000,8,10,2,99,20,1,44
5,0,27.30977253629348,35,49,0,2,0,1,50,2013,12,1,3,3,9,2,66
5,0,27.30977253629348,20,473,0,2,0,1,51,2004,12,1,3,3,20,2,33
1,0,27.351255615841108,20,403,0,2,0,4,1,2003,12,14,3,20,9,1,35
3,0,72.54516699928527,34,34,0,8,0,1,20,2010,12,1,2,3,8,1,44
3,0,72.54516699928527,20,32,0,8,0,1,21,2002,6,5,2,3,20,1,17
3,0,72.54516699928527,63,37,0,8,0,1,98,2018,6,5,2,3,20,2,19
1,0,27.132126257826656,72,706,0,2,20,1,98,2016,0,2,2,19,20,1,26
3,0,29.83390164281007,49,46,0,6,3,1,68,2008,3,11,3,3,20,1,70
2,0,27.3394040173758,49,422,9,4,0,4,2,2003,12,1,2,3,99,1,23
2,8,27.162486746921953,12,481,0,8,0,1,92,1950,6,13,3,3,20,1,87
3,0,160.22431180775772,20,9,0,3,0,1,98,1996,8,1,2,3,20,2,45
4,0,68.03654188173027,12,462,0,3,0,1,21,2017,6,5,2,3,20,1,25
2,0,26.94965435506558,37,441,0,2,3,1,81,2002,62,1,3,3,9,2,25
4,1,157.30090507033808,49,51,1,3,0,1,45,2012,63,1,2,3,20,2,63
3,0,69.0489826403871,34,404,0,4,3,1,69,2018,11,1,2,3,8,2,50
2,0,13.782262014765777,49,32,0,1,0,1,28,2016,12,1,3,3,1,2,23
2,0,13.782262014765777,49,403,0,1,0,1,29,2006,6,2,3,3,20,2,30
2,0,160.18553561717732,32,42,0,7,3,1,21,2012,6,5,2,3,20,2,34
4,1,68.34612999062786,20,28,0,2,21,1,89,2017,9,14,2,3,20,2,22
5,0,160.8769870510145,12,422,0,2,0,1,93,2008,12,1,3,3,20,1,33
3,0,28.59928928484143,72,706,0,2,0,1,32,2016,6,1,2,5,20,1,25
1,0,30.426502207022732,76,705,0,4,0,1,98,2003,0,1,2,19,20,1,22
5,0,27.145596407882714,54,35,0,2,0,1,20,2003,12,1,2,3,1,1,20
3,0,13.965037671281095,55,35,0,2,0,2,64,2017,11,1,3,3,1,2,22
3,0,13.965037671281095,7,26,0,2,0,1,98,2014,12,1,3,3,1,2,44
1,0,30.183195307239544,72,709,0,8,0,4,6,2010,12,1,2,19,20,1,25
7,0,64.46572720417126,63,38,0,5,97,1,33,2015,12,15,2,3,7,2,44
7,0,64.46572720417126,49,51,0,0,0,1,98,2007,1,5,2,3,1,2,30
2,0,135.7810900967021,49,32,0,8,3,1,99,1999,11,1,2,3,1,2,23
2,0,32.60127060220656,72,706,0,5,0,1,98,2005,1,1,3,17,20,1,26
3,0,65.9008895837182,7,442,0,3,3,3,68,2003,82,11,2,3,9,1,73
3,0,65.9008895837182,6,18,0,3,3,1,69,2016,12,1,2,1,8,1,55
5,0,27.30977253629348,54,421,9,3,0,4,6,2001,0,1,2,3,20,1,17
2,0,68.2428632914539,51,49,0,5,3,1,68,2009,82,11,2,3,8,1,40
1,0,27.351255617020055,20,37,0,5,0,4,1,2013,12,1,3,3,8,2,26
3,0,30.285635655695103,76,706,0,5,0,1,65,2004,9,5,2,19,20,1,34
1,0,30.285635655695103,53,706,0,2,0,1,98,2003,0,1,2,19,20,1,59
2,8,30.935279886017614,73,703,0,8,97,3,83,2009,1,1,3,98,98,1,18
2,8,76.42125783061248,12,37,0,8,3,1,68,2017,1,11,2,3,9,2,28
1,0,132.30692418406665,87,884,9,8,0,4,6,2013,11,14,2,3,99,1,56
2,0,12.818712290300242,35,47,0,8,0,1,65,2015,11,1,3,3,20,2,65
5,8,27.351255615646263,20,29,0,2,0,1,98,2013,10,1,3,99,9,2,40
3,0,68.03654188173027,37,402,1,3,3,1,69,2017,11,1,2,3,8,2,52
3,0,65.90088958443596,12,23,0,3,0,1,20,2015,12,1,2,3,9,1,22
5,8,30.293370805202038,30,46,0,4,0,1,45,2010,81,1,2,3,9,1,41
5,8,30.293370805202038,37,421,0,4,0,1,98,2018,62,1,3,3,9,1,45
5,0,14.258458098685976,23,481,0,8,0,2,50,2005,12,1,4,20,1,1,18
6,0,157.30090506862254,49,32,0,5,0,1,29,2004,6,2,2,3,20,1,65
3,0,66.98383254339834,55,35,0,3,0,2,24,2016,12,15,2,3,9,2,20
4,0,195.21146276558676,37,31,0,8,4,1,20,2005,12,1,2,3,9,2,35
1,0,36.743401200262326,12,23,1,3,0,4,6,2007,12,1,4,20,2,1,52
1,0,156.63842033547226,41,50,9,2,0,4,7,2003,0,14,2,3,99,2,19
3,0,13.027699202664186,51,50,0,3,0,1,45,2016,62,1,3,3,8,1,73
2,0,158.9392245938034,23,461,9,3,3,1,83,2007,83,1,2,3,20,2,64
3,0,13.627772554886091,37,404,0,5,3,1,83,2016,12,1,4,3,1,2,69
3,0,13.627772554886091,22,22,0,2,3,1,82,2008,62,11,3,3,1,2,64
1,8,157.30090507033808,20,36,0,3,0,4,7,2004,12,1,2,3,9,1,41
5,0,65.90088958480054,49,40,0,3,0,1,83,2010,82,1,2,3,20,1,47
2,8,159.66737583327546,7,43,0,3,0,1,83,2004,12,1,2,3,1,2,29
3,0,97.816715479563,12,481,0,3,98,1,20,2017,12,1,2,3,1,1,21
3,0,97.816715479563,87,881,0,3,98,1,21,2004,6,5,2,3,20,1,26
2,8,166.83762685784725,20,39,0,2,20,1,83,2006,12,5,2,3,1,2,71
2,8,30.49019036425957,37,31,0,4,0,1,68,2012,12,11,3,3,9,2,55
2,8,30.49019036425957,42,42,0,2,0,1,69,2002,12,1,2,3,9,2,54
1,8,27.027980919403934,2,404,0,2,3,4,1,2008,12,14,3,20,8,1,29
3,0,71.09160669304927,49,402,0,2,0,2,50,2015,12,14,2,3,8,1,56
4,0,30.306725092971476,12,481,0,2,0,4,50,1996,12,1,2,99,20,1,52
4,0,30.306725092971476,63,37,0,2,0,1,51,2016,12,1,2,3,9,1,66
3,8,172.32592298182513,37,32,0,8,20,1,82,1996,11,11,2,99,98,2,41
1,0,28.3459902787349,53,705,0,2,0,1,98,2013,0,1,3,19,20,1,27
2,8,28.3459902787349,72,706,0,2,0,1,69,2015,12,1,2,17,20,1,39
4,0,27.386327138747795,30,40,0,2,0,1,25,2002,6,1,3,3,20,1,30
1,0,28.3459902787349,98,703,0,8,0,4,11,2015,12,1,2,17,20,1,63
2,0,67.68804107916304,49,32,0,8,3,3,87,2018,82,1,2,20,20,2,76
1,0,27.386327138747795,37,31,1,5,0,4,1,2011,12,1,3,20,8,1,31
3,1,52.85833836971154,48,401,0,2,0,1,45,2007,83,1,2,99,8,2,21
1,0,28.647778209556023,12,402,0,2,0,4,1,2012,12,1,4,20,1,1,33
2,0,28.3459902787349,98,701,0,2,3,1,21,2018,6,5,2,17,20,2,33
2,0,23.642926063928186,35,47,0,3,97,1,24,2016,12,1,3,3,20,2,29
2,8,53.448444937882854,98,701,0,2,3,1,69,2018,6,1,2,29,20,1,20
2,0,53.448444937882854,98,701,0,2,97,1,28,2018,12,1,2,17,20,1,20
1,0,28.345990277925996,99,709,0,2,0,1,98,1992,0,1,3,17,20,1,35
4,0,67.68804107769982,12,402,0,2,0,2,51,2014,12,14,2,3,8,2,26
3,0,13.76269260127278,34,47,0,2,0,1,21,2018,6,5,4,3,20,1,54
3,0,28.647778209864324,23,421,0,2,0,4,2,2002,61,1,4,3,9,1,33
2,0,27.386327139316794,82,881,0,2,0,1,66,2016,12,14,2,3,20,1,25
2,0,27.386327139316794,2,404,0,2,0,6,66,2002,11,14,3,3,9,1,57
2,0,28.345990277925996,73,703,0,7,0,1,69,2009,61,1,2,19,20,1,49
4,0,159.68679887900913,37,32,0,4,3,1,69,2007,11,1,2,3,20,1,59
1,0,27.386327139042525,20,881,2,2,0,6,98,1998,0,1,3,20,20,1,31
1,0,29.926539885427378,71,706,0,8,0,4,2,2001,81,1,2,19,20,1,29
1,0,159.68679887900913,7,482,0,2,0,4,7,2005,82,14,2,20,20,1,38
1,0,28.647778209864324,54,35,1,2,97,4,2,1999,63,1,4,3,9,1,49
5,1,13.156678299148336,12,401,0,2,97,4,33,2016,12,1,3,3,8,1,75
1,0,28.345990277038293,98,703,0,2,97,1,0,2012,0,1,3,17,20,1,59
2,0,29.651644723958594,98,701,0,2,97,2,52,2016,12,14,4,17,20,1,53
1,0,29.651644723958594,37,705,0,2,0,2,98,2002,0,14,4,98,20,1,39
1,0,28.345990278594996,37,706,0,2,97,4,7,2006,0,1,2,19,20,1,20
1,0,28.345990277925996,76,705,0,2,0,4,1,2004,0,14,2,19,20,1,19
1,0,159.68679887900913,20,473,2,5,0,4,98,2008,12,1,2,3,8,1,21
2,0,28.345990277925996,37,706,0,2,97,1,79,1998,12,1,3,19,20,1,38
1,0,27.386327139042525,54,36,2,2,97,4,7,2006,0,14,3,3,9,1,58
1,0,28.647778209864324,49,401,0,2,97,4,6,1997,11,1,4,3,20,2,65
2,0,28.647778210151227,12,402,0,5,0,2,50,2011,12,1,4,2,8,1,22
1,0,159.68679887900913,20,482,2,2,97,4,1,2002,82,14,2,3,20,1,54
2,8,67.68804107769982,35,50,0,2,97,1,25,2015,6,1,2,3,20,2,39
1,0,27.386327139316794,12,481,0,2,0,4,6,1994,12,1,3,3,20,1,66
4,0,159.68679887900913,6,43,0,2,20,1,89,2008,62,4,2,3,9,2,18
1,0,27.386327139316794,20,404,0,0,0,4,6,2005,12,11,3,20,9,2,66
1,0,28.345990277925996,72,706,0,2,0,1,13,2004,12,1,3,17,20,1,61
2,0,29.651644723958594,98,701,0,2,0,1,52,2018,12,1,4,17,20,1,53
2,0,27.386327139316794,49,401,0,5,0,1,21,2011,6,5,3,3,20,1,56
3,0,159.68679887907416,12,37,0,2,97,1,86,2012,12,1,2,3,9,2,24
2,0,27.386327139316794,39,32,0,4,0,1,51,1996,12,1,2,3,9,1,68
2,0,27.386327139316794,20,403,0,4,0,2,50,2007,12,1,3,3,9,2,47
3,0,67.68804107769982,12,481,1,2,0,1,68,2016,2,11,2,3,9,1,63
2,0,13.156678299148336,12,37,0,3,3,1,83,2014,12,1,3,3,20,1,39
1,0,28.345990277925996,72,706,0,2,0,4,98,2004,0,1,2,17,20,1,48
4,8,13.156678299148336,6,18,1,3,97,2,45,2016,82,3,3,3,8,1,44
2,0,159.6867988680946,35,47,0,4,97,1,20,2005,12,14,2,3,20,2,25
1,0,28.647778210151227,35,401,0,2,97,4,1,1997,12,1,4,3,9,2,82
3,8,28.647778210151227,49,32,9,2,0,4,50,2009,12,1,4,20,8,1,25
1,0,28.345990277925996,98,709,0,2,97,1,13,2016,12,1,3,17,20,1,35
3,0,67.68804107769982,30,40,0,3,0,1,20,2019,12,1,2,3,9,2,24
2,0,159.6867988680946,12,6,0,4,97,4,1,1984,12,1,2,99,20,1,25
1,0,27.386327139316794,37,31,1,5,0,4,1,2005,5,1,3,3,20,1,22
3,0,27.386327139316794,35,472,1,2,97,2,50,2001,12,1,3,20,20,1,55
3,0,27.386327139316794,63,34,0,2,97,1,51,2004,12,1,2,3,20,2,69
1,0,28.647778209864324,20,881,0,2,97,4,6,2006,12,1,4,20,8,1,34
1,0,159.68679887900913,20,471,1,2,97,4,6,1991,5,1,2,3,20,1,49
2,0,13.76269260127278,55,402,0,2,97,1,51,2016,12,14,4,20,8,2,56
2,0,13.76269260127278,49,32,0,2,97,2,50,2018,12,14,4,3,8,1,21
2,8,159.68679887900913,12,481,0,3,0,1,46,2008,4,15,2,3,20,1,62
1,0,13.156678299148336,49,32,0,2,97,4,6,2017,12,14,3,3,8,2,34
2,8,27.386327139316794,37,402,0,2,20,1,89,2000,8,1,3,3,9,2,71
2,0,27.386327139316794,2,404,0,2,21,1,76,2007,12,11,3,3,9,1,74
3,8,159.6867988680946,34,35,0,3,3,1,20,2004,12,1,2,3,9,1,50
3,0,27.386327139316794,49,32,0,4,0,1,65,2010,61,1,3,3,20,2,19
8,0,28.345990277925996,98,706,0,2,97,1,25,2009,6,1,3,19,20,1,46
2,0,27.386327139316794,49,40,1,2,97,4,1,2004,12,14,2,3,9,2,58
2,0,13.156678299058543,12,481,2,2,0,4,6,2018,0,1,3,20,20,1,20
1,0,27.386327139316794,12,23,0,2,0,4,1,2011,12,1,3,3,20,1,21
1,1,27.386327139042525,7,482,1,2,97,4,1,2013,12,1,3,3,8,1,63
2,0,159.68679887900913,23,481,9,2,0,1,89,1997,7,1,2,3,20,1,70
3,0,27.386327139316794,20,421,0,7,0,1,83,1998,1,1,3,3,20,1,27
2,0,28.647778209864324,7,482,0,2,0,2,50,2003,12,1,3,3,9,1,60
2,0,28.647778209864324,30,40,0,2,0,1,51,2013,12,1,4,3,9,2,31
1,0,67.68804107769982,69,54,0,2,8,4,1,2018,12,1,2,3,20,1,28
3,0,159.68679887900913,12,481,0,7,3,1,69,1995,12,1,2,3,20,2,20
3,0,159.68679887900913,22,32,0,7,3,1,68,2010,12,11,2,3,20,1,49
2,0,27.386327139042525,12,481,0,2,0,2,50,1989,12,1,3,3,20,1,39
2,0,27.386327139042525,7,442,0,2,0,1,51,2002,12,1,3,3,1,2,54
10,0,128.33629979869792,37,421,0,3,0,1,98,2013,7,2,2,3,9,2,62
2,0,13.156678299148336,20,9,0,2,0,1,51,2012,12,1,3,3,8,1,39
2,0,13.156678299148336,12,24,0,2,0,2,50,2017,12,1,3,3,8,1,51
3,0,27.386327139316794,34,402,0,2,0,4,2,2006,6,1,2,3,20,2,23
2,0,13.76269260127278,35,43,0,3,0,1,52,2015,12,1,4,3,9,1,33
2,0,27.386327139316794,37,31,0,2,0,4,1,2008,12,1,2,3,8,2,75
3,0,28.345990277925996,98,701,0,2,20,1,64,2014,81,1,2,17,20,1,12
2,0,28.345990277925996,76,705,0,3,0,2,25,2011,6,15,2,19,20,1,31
2,0,13.762692600546774,6,443,0,4,97,1,68,2017,83,11,4,98,20,1,73
1,0,27.386327139042525,20,23,1,2,97,1,13,2006,12,1,3,3,9,2,50
4,0,27.386327139316794,37,31,0,2,20,1,76,2010,12,11,3,3,9,1,16
2,0,29.651644724658407,53,706,0,5,97,1,31,2005,6,2,4,19,20,1,36
2,8,28.345990277038293,73,703,0,6,3,1,22,2013,6,5,2,98,20,1,25
2,0,27.38632713784909,49,404,0,3,3,1,73,2010,12,1,3,3,20,2,39
2,0,13.762692601178852,12,422,0,3,0,2,52,2001,12,1,4,3,1,1,58
2,0,13.762692601178852,23,481,0,3,0,1,52,2016,12,1,3,3,8,1,28
2,1,13.76269260127278,63,441,1,1,97,4,6,2017,12,14,4,3,8,1,70
1,0,28.345990278594996,72,706,0,2,97,4,1,2014,61,1,2,17,20,2,36
4,0,27.386327139316794,52,35,0,2,97,2,50,2000,12,1,3,3,20,1,25
4,0,27.386327139316794,35,421,0,2,97,1,51,2007,12,1,2,3,9,1,31
2,0,159.68679887900913,37,441,0,2,0,1,65,2010,11,1,2,3,8,2,35
2,8,159.68679887900913,35,47,0,2,0,1,69,2012,12,14,2,20,20,1,29
4,0,27.386327139316794,37,402,1,8,3,1,68,2011,81,11,3,3,8,2,78
6,0,13.76269260127278,20,471,0,2,97,1,20,1993,12,1,3,3,20,1,56
1,0,28.345990277925996,50,705,0,8,97,4,2,2001,61,1,2,19,20,1,48
3,0,28.647778209864324,20,441,0,2,97,2,50,1995,12,1,4,3,9,1,38
1,0,67.68804107769982,2,404,0,2,0,4,1,2015,12,14,2,3,8,2,27
1,0,28.345990278594996,53,706,0,2,97,1,13,2002,61,1,2,19,20,1,23
2,0,28.345990277925996,76,706,0,2,97,1,69,2016,12,1,3,19,20,2,23
3,0,67.68804107769982,35,47,0,3,97,1,21,2015,6,5,2,3,20,2,40
1,0,159.68679887907416,18,20,0,2,97,4,6,2002,12,14,2,3,9,2,41
1,0,160.29268543944582,35,399,0,8,0,4,1,1999,12,14,2,3,9,1,32
2,0,65.90088958480054,20,37,0,5,97,1,21,2014,6,5,2,3,20,1,27
3,8,161.7415074934573,20,441,0,3,0,1,86,2004,12,1,2,3,20,1,51
1,8,27.027980919403934,2,1,0,2,0,4,1,2010,12,14,3,20,20,2,54
1,0,30.155029562916184,63,34,0,8,65,1,0,2018,0,13,4,20,20,2,51
1,0,28.599289284833194,53,705,0,4,0,1,98,2005,0,1,2,5,98,1,34
5,0,28.39595909737249,35,51,0,3,0,4,1,2013,12,1,4,20,8,1,26
2,1,28.21130084801154,32,45,0,4,0,1,52,2005,12,1,4,3,1,1,38
2,1,28.21130084801154,18,2,0,4,0,1,52,2000,12,1,4,20,1,1,31
4,8,165.46654363344257,23,422,0,2,0,1,93,2004,1,1,2,3,20,2,25
4,8,68.05440769080941,34,403,0,4,0,1,98,2017,6,5,2,3,20,2,23
2,0,13.782262014765777,37,31,0,2,0,4,98,2019,1,1,3,3,1,2,23
4,0,13.782262014765777,12,17,0,4,0,1,98,2017,6,5,3,3,20,1,44
1,0,28.476085033952483,50,706,0,2,0,4,1,2015,0,14,2,5,98,1,20
3,0,27.539046063332894,35,51,0,2,3,1,86,2013,12,1,2,3,1,2,65
3,0,160.18553561717732,12,471,9,3,0,6,98,2003,0,1,3,3,20,1,37
3,0,160.18553561717732,30,40,0,3,0,1,98,2007,10,2,3,3,2,2,67
1,0,156.63842034084098,18,2,0,5,98,2,16,2004,12,1,2,3,1,2,61
2,0,51.15461362215645,20,481,0,2,65,1,24,1998,12,1,4,20,1,1,47
3,0,13.527384126303621,7,442,1,5,3,1,98,2014,2,1,3,3,8,1,75
3,0,13.527384126303621,49,40,0,5,3,1,88,2018,12,1,2,3,20,1,35
6,0,27.915241909461514,34,34,0,4,0,1,86,2012,12,14,3,3,8,2,25
2,0,13.527384126303621,49,32,0,5,28,1,68,2017,3,11,3,3,8,1,18
2,0,13.527384126303621,20,481,0,5,28,1,69,2003,12,1,2,3,1,2,21
3,0,15.05717046865426,20,37,0,2,0,1,51,2016,12,1,3,3,9,2,33
1,0,28.261592387972573,34,706,0,3,0,6,98,1988,0,1,2,19,20,1,73
3,0,27.798571536136553,76,701,0,8,0,1,87,2017,5,1,2,17,20,1,26
2,0,27.798571536136553,72,706,0,8,0,1,69,2010,12,1,2,98,20,1,46
3,0,41.76895486462393,49,33,0,8,65,1,21,2000,6,5,3,8,20,1,42
2,0,66.2365169938228,55,35,0,2,0,1,21,2018,6,5,2,8,20,1,40
